screen_name,text,created_at,source,user_source,hour,with_photo,with_url,media,hashtag,raw_text,scores,compound,sentiment
Alison_McGovern,RT @JillScottJS8: GIRLS FOOTBALL SESSION - Message me if interested - Few spaces left! ⚽️ https://t.co/ARW2UOd3rb,2020-09-21 15:52:30+00:00,Android,Alison_McGovern | Android,15,Yes,Yes,with Image/URL,0,RT @JillScottJS8 GIRLS FOOTBALL SESSION Message me if interested Few spaces left ,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.4574}",0.4574,positive
Alison_McGovern,"RT @JenWilliamsMEN: Mechanism for English regions feeding in to this process, if indeed there’s going to be one, remains totally unclear. D…",2020-09-21 14:08:00+00:00,Android,Alison_McGovern | Android,14,No,No,without Image/URL,0,RT @JenWilliamsMEN Mechanism for English regions feeding in to this process if indeed there s going to be one remains totally unclear D ,"{'neg': 0.098, 'neu': 0.902, 'pos': 0.0, 'compound': -0.3167}",-0.3167,negative
Alison_McGovern,RT @LabourWomensNet: . @AngelaRayner told @UKLabour’s #Lab20 “I was made in our movement.” LWN’s “herstorian” in chief @NanSloane writes sh…,2020-09-21 12:57:52+00:00,Android,Alison_McGovern | Android,12,No,No,without Image/URL,1,RT @LabourWomensNet @AngelaRayner told @UKLabour s #Lab20 I was made in our movement LWN s herstorian in chief @NanSloane writes sh ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
Alison_McGovern,What Joe said. https://t.co/dMSuEfbHAU,2020-09-21 12:30:06+00:00,Android,Alison_McGovern | Android,12,No,Yes,without Image/URL,0,What Joe said ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
Alison_McGovern,"RT @womensart1: A parent throws their daughter into the air inside a Syrian refugee camp, southern Turkey, by Tara Todras-Whitehill, photoj…",2020-09-21 11:14:09+00:00,Android,Alison_McGovern | Android,11,No,No,without Image/URL,0,RT @womensart1 A parent throws their daughter into the air inside a Syrian refugee camp southern Turkey by Tara Todras Whitehill photoj ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
Alison_McGovern,RT @MetroMayorSteve: Very clear message from the Chief Medical and Scientific Officers this morning: everyone must play their part in contr…,2020-09-21 10:29:04+00:00,Android,Alison_McGovern | Android,10,No,No,without Image/URL,0,RT @MetroMayorSteve Very clear message from the Chief Medical and Scientific Officers this morning everyone must play their part in contr ,"{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.6478}",0.6478,positive
Alison_McGovern,RT @anneliese_midge: Listen to @AnnelieseDodds great speech. Offers solutions to the #jobsjobsjobs crisis. #Lab2020,2020-09-21 10:21:21+00:00,Android,Alison_McGovern | Android,10,No,No,without Image/URL,2,RT @anneliese midge Listen to @AnnelieseDodds great speech Offers solutions to the #jobsjobsjobs crisis #Lab2020,"{'neg': 0.196, 'neu': 0.526, 'pos': 0.278, 'compound': 0.1779}",0.1779,positive
Alison_McGovern,Ten years ago the then Tory Coalition Government claimed they would change all this. They said they would target wellbeing not just GDP. They failed absolutely and we are living with the consequences. https://t.co/ibZcLPSjMC,2020-09-21 10:02:02+00:00,Android,Alison_McGovern | Android,10,No,Yes,without Image/URL,0,Ten years ago the then Tory Coalition Government claimed they would change all this They said they would target wellbeing not just GDP They failed absolutely and we are living with the consequences ,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.5106}",-0.5106,negative
Alison_McGovern,We need people to understand more not less about the situation we face. It is very hard to understand why this decision has been taken. https://t.co/eMDLvN9ytx,2020-09-21 09:34:39+00:00,Android,Alison_McGovern | Android,9,No,Yes,without Image/URL,0,We need people to understand more not less about the situation we face It is very hard to understand why this decision has been taken ,"{'neg': 0.063, 'neu': 0.937, 'pos': 0.0, 'compound': -0.1761}",-0.1761,negative
Alison_McGovern,"Talking about it is difficult. All @paulasherriff asked the Prime Minister for was empathy. All I asked for was politicians to mind the impact of their words. I didn't think either too much to ask then, and I don't think it too much to ask now. 

#moreincommon https://t.co/DQOXfeO0CU",2020-09-20 22:13:51+00:00,Android,Alison_McGovern | Android,22,No,Yes,without Image/URL,1,Talking about it is difficult All @paulasherriff asked the Prime Minister for was empathy All I asked for was politicians to mind the impact of their words I didn't think either too much to ask then and I don't think it too much to ask now #moreincommon ,"{'neg': 0.054, 'neu': 0.946, 'pos': 0.0, 'compound': -0.3612}",-0.3612,negative
Alison_McGovern,RT @justinmadders: This is needed https://t.co/pGS1xbTEoC,2020-09-20 21:07:28+00:00,Android,Alison_McGovern | Android,21,No,Yes,without Image/URL,0,RT @justinmadders This is needed ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
Alison_McGovern,Beautiful #LFC,2020-09-20 16:41:08+00:00,Android,Alison_McGovern | Android,16,No,No,without Image/URL,1,Beautiful #LFC,"{'neg': 0.0, 'neu': 0.204, 'pos': 0.796, 'compound': 0.5994}",0.5994,positive
Alison_McGovern,"@CarolBates Likewise! Seriously though, you are inspiring x",2020-09-20 16:37:07+00:00,Android,Alison_McGovern | Android,16,No,No,without Image/URL,0,@CarolBates Likewise Seriously though you are inspiring x,"{'neg': 0.174, 'neu': 0.511, 'pos': 0.316, 'compound': 0.3382}",0.3382,positive
Alison_McGovern,V much so https://t.co/V1wBtkIbLZ,2020-09-20 16:20:41+00:00,Android,Alison_McGovern | Android,16,No,Yes,without Image/URL,0,V much so ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
Alison_McGovern,Carol is my hero ❤⚽️❤⚽️ https://t.co/FyBrbr1RmH,2020-09-20 15:48:28+00:00,Android,Alison_McGovern | Android,15,No,Yes,without Image/URL,0,Carol is my hero ,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.5574}",0.5574,positive
Alison_McGovern,"RT @BBCcarolynquinn: Join me 10pm tonight for #WestminsterHour on Radio 4.
My guests this week Theresa Villiers, @Alison_McGovern , @anandM…",2020-09-20 13:39:44+00:00,Android,Alison_McGovern | Android,13,No,No,without Image/URL,1,RT @BBCcarolynquinn Join me 10pm tonight for #WestminsterHour on Radio 4 My guests this week Theresa Villiers @Alison McGovern @anandM ,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",0.296,positive
Alison_McGovern,"RT @Keir_Starmer: Everyone should have a test within 24 hours and a result within 24 hours of that.

And children should be prioritised.…",2020-09-20 09:56:27+00:00,Android,Alison_McGovern | Android,9,No,No,without Image/URL,0,RT @Keir Starmer Everyone should have a test within 24 hours and a result within 24 hours of that And children should be prioritised ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
Alison_McGovern,"RT @WirralCouncil: In this week's blog, Julie Webster, Wirral's Director of Public Health is taking through the new COVID-19 restrictions d…",2020-09-20 09:05:42+00:00,Android,Alison_McGovern | Android,9,No,No,without Image/URL,0,RT @WirralCouncil In this week's blog Julie Webster Wirral's Director of Public Health is taking through the new COVID 19 restrictions d ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
Alison_McGovern,"Heads up anyone in Wirral with a girl who would like a go at #Cricket &gt;&gt;&gt;
#thisgirlcan #girlssport https://t.co/ZikbjZBYjP",2020-09-20 08:29:58+00:00,Android,Alison_McGovern | Android,8,No,Yes,without Image/URL,3,Heads up anyone in Wirral with a girl who would like a go at #Cricket gt gt gt #thisgirlcan #girlssport ,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.3612}",0.3612,positive
Alison_McGovern,RT @martinmccluskey: Looking forward to chairing this event at #LabourConnected on Tuesday. Sign up below to discuss how we win in Scotland…,2020-09-20 08:08:36+00:00,Android,Alison_McGovern | Android,8,No,No,without Image/URL,1,RT @martinmccluskey Looking forward to chairing this event at #LabourConnected on Tuesday Sign up below to discuss how we win in Scotland ,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.5859}",0.5859,positive
Alison_McGovern,RT @WirralCouncil: The number of people with Coronavirus in Wirral is rising. Please take note of the advice and guidance set to help slow…,2020-09-20 07:45:04+00:00,Android,Alison_McGovern | Android,7,No,No,without Image/URL,0,RT @WirralCouncil The number of people with Coronavirus in Wirral is rising Please take note of the advice and guidance set to help slow ,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.6486}",0.6486,positive
Alison_McGovern,RT @MerPolWirral: #TeamBeb are working with an uplift in Officers as part of #OpTarget to Police the dispersal zone currently. A group of p…,2020-09-19 16:39:12+00:00,Android,Alison_McGovern | Android,16,No,No,without Image/URL,2,RT @MerPolWirral #TeamBeb are working with an uplift in Officers as part of #OpTarget to Police the dispersal zone currently A group of p ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
Alison_McGovern,"RT @MarkCutts: #Syria: Another new camp under construction in Idlib, for some of the one million people who were displaced earlier this yea…",2020-09-19 15:13:14+00:00,Android,Alison_McGovern | Android,15,No,No,without Image/URL,1,RT @MarkCutts #Syria Another new camp under construction in Idlib for some of the one million people who were displaced earlier this yea ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
Alison_McGovern,@IrbyJuniors @cricketforgirls @CCBWandG @CheshireCB Hi! Are there details for this that I could share? A,2020-09-19 15:12:21+00:00,Android,Alison_McGovern | Android,15,No,No,without Image/URL,0,@IrbyJuniors @cricketforgirls @CCBWandG @CheshireCB Hi Are there details for this that I could share A,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3595}",0.3595,positive
Alison_McGovern,"RT @Keir_Starmer: Football clubs across the country, like @WFCOfficial, have supported their communities in the fight against coronavirus -…",2020-09-19 14:43:15+00:00,Android,Alison_McGovern | Android,14,No,No,without Image/URL,0,RT @Keir Starmer Football clubs across the country like @WFCOfficial have supported their communities in the fight against coronavirus ,"{'neg': 0.111, 'neu': 0.684, 'pos': 0.205, 'compound': 0.296}",0.296,positive
Alison_McGovern,RT @OfficeGSBrown: Tomorrow at 7pm I'll be joining @Scientists4Lab to discuss our joint campaign on the UK's continued membership of the gr…,2020-09-19 14:42:55+00:00,Android,Alison_McGovern | Android,14,No,No,without Image/URL,0,RT @OfficeGSBrown Tomorrow at 7pm I'll be joining @Scientists4Lab to discuss our joint campaign on the UK's continued membership of the gr ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
Alison_McGovern,He clearly needs a new job https://t.co/63J9CBJ1vQ,2020-09-19 13:45:27+00:00,Android,Alison_McGovern | Android,13,No,Yes,without Image/URL,0,He clearly needs a new job ,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.4019}",0.4019,positive
Alison_McGovern,RT @Sathnam: Respect to @ITV for running this advert in The Times after all those complaints to Ofcom https://t.co/egdoygbAH6,2020-09-19 12:06:20+00:00,Android,Alison_McGovern | Android,12,Yes,Yes,with Image/URL,0,RT @Sathnam Respect to @ITV for running this advert in The Times after all those complaints to Ofcom ,"{'neg': 0.118, 'neu': 0.746, 'pos': 0.136, 'compound': 0.1027}",0.1027,positive
Alison_McGovern,"RT @Keir_Starmer: We stood on our doorsteps every Thursday at the start of the pandemic and clapped care workers.

But appreciation isn't e…",2020-09-19 12:00:49+00:00,Android,Alison_McGovern | Android,12,No,No,without Image/URL,0,RT @Keir Starmer We stood on our doorsteps every Thursday at the start of the pandemic and clapped care workers But appreciation isn't e ,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.7579}",0.7579,positive
Alison_McGovern,@LabourWomensNet @NanSloane @Ms_SThompson @kate_dearden @katherinedunne @abenaopp @mahil_kiran @Jacqui_Smith1 @AmeliaRoseTighe @AnntoinetteBra1 @rosabolger Congratulations all. You'll do great I know x,2020-09-19 09:39:09+00:00,Android,Alison_McGovern | Android,9,No,No,without Image/URL,0,@LabourWomensNet @NanSloane @Ms SThompson @kate dearden @katherinedunne @abenaopp @mahil kiran @Jacqui Smith1 @AmeliaRoseTighe @AnntoinetteBra1 @rosabolger Congratulations all You'll do great I know x,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.8402}",0.8402,positive
Alison_McGovern,"RT @LabourWomensNet: LWN election results are out! 🗳Congrats to Management Ctte @NanSloane @Ms_SThompson, Bisi Osundeko, @kate_dearden &amp; Tr…",2020-09-19 09:38:49+00:00,Android,Alison_McGovern | Android,9,No,No,without Image/URL,0,RT @LabourWomensNet LWN election results are out Congrats to Management Ctte @NanSloane @Ms SThompson Bisi Osundeko @kate dearden amp Tr ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
Alison_McGovern,RT @LizCross01: We know there are great young women from BAME communities who’d be brilliant in the boardroom. If you’ve no experience but…,2020-09-19 09:33:00+00:00,Android,Alison_McGovern | Android,9,No,No,without Image/URL,0,RT @LizCross01 We know there are great young women from BAME communities who d be brilliant in the boardroom If you ve no experience but ,"{'neg': 0.073, 'neu': 0.664, 'pos': 0.262, 'compound': 0.7717}",0.7717,positive
